id,locality,type_of_property,subtype_of_property,type_of_sale,price,number_of_bedrooms,surface,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_surface,garden,garden_surface,land_surface,number_of_facades,swimming_pool,state_of_the_building
10044321,Forest,APARTMENT,APARTMENT,residential_sale,340000,3,None,1,0,0,1,None,0,None,None,,0,AS_NEW
9864618,Evergem,APARTMENT,APARTMENT,residential_sale,340000,3,145,0,0,0,1,None,1,None,,2,0,AS_NEW
10114260,Braine-L'Alleud,APARTMENT,APARTMENT,residential_sale,346725,2,106,0,0,0,0,None,0,None,None,2,0,
9864616,Evergem,APARTMENT,APARTMENT,residential_sale,350000,2,107,0,0,0,1,None,1,None,,2,0,AS_NEW
10114281,Braine-L'Alleud,APARTMENT,APARTMENT,residential_sale,361800,3,131,None,0,0,0,None,0,None,None,4,0,
9308584,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,residential_sale,365000,2,110,0,0,0,0,None,0,None,None,2,0,
9645126,Buggenhout,APARTMENT,APARTMENT,residential_sale,379000,3,130,None,0,0,1,None,1,None,,,0,AS_NEW
10076993,FRASNES-LEZ-GOSSELIES,APARTMENT,GROUND_FLOOR,residential_sale,381589,2,135,1,0,0,1,None,1,None,None,,0,AS_NEW
9939620,Ixelles,APARTMENT,GROUND_FLOOR,residential_sale,386000,2,85,1,0,0,1,None,1,None,None,2,0,GOOD
10090948,BRUXELLES 18,APARTMENT,APARTMENT,residential_sale,390000,2,97,None,0,0,1,None,1,None,None,2,0,
9623810,Putte,APARTMENT,APARTMENT,residential_sale,395000,3,114,0,0,0,0,None,1,None,,3,0,AS_NEW
10120768,Mechelen,APARTMENT,APARTMENT,residential_sale,419000,2,176,0,0,0,1,None,0,None,,None,0,None
10148928,Ixelles,APARTMENT,APARTMENT,residential_sale,420000,2,115,0,0,0,1,None,0,None,None,3,0,GOOD
9701948,Izegem,APARTMENT,APARTMENT,residential_sale,420000,5,None,0,0,0,0,None,0,None,None,2,0,GOOD
9266102,Deerlijk,APARTMENT,APARTMENT,residential_sale,450000,2,135,None,0,0,1,None,0,None,,,0,
10116622,Louvain-La-Neuve,APARTMENT,APARTMENT,residential_sale,455000,3,117,0,0,0,1,None,1,None,None,,0,
10090949,BRUXELLES 18,APARTMENT,APARTMENT,residential_sale,490000,3,120,None,0,0,1,None,1,None,None,2,0,
10099279,Knokke-Heist,APARTMENT,APARTMENT,residential_sale,495000,2,80,0,0,0,1,None,0,None,,2,0,JUST_RENOVATED
8353576,Knokke-Heist,APARTMENT,SERVICE_FLAT,residential_sale,495000,1,67,0,0,0,1,None,0,None,None,,0,AS_NEW
10108371,Nivelles,APARTMENT,APARTMENT,residential_sale,500000,4,430,None,0,0,0,None,0,None,,2,0,TO_RENOVATE
9934962,Knokke,APARTMENT,APARTMENT,residential_sale,550000,2,75,1,0,0,1,None,0,None,,2,0,AS_NEW
10091167,Ieper,APARTMENT,PENTHOUSE,residential_sale,552872,2,177,0,0,0,0,None,0,None,,2,0,GOOD
10005865,Uccle,APARTMENT,APARTMENT,residential_sale,555000,4,185,1,0,0,1,None,0,None,None,4,1,TO_BE_DONE_UP
10079952,Blankenberge,APARTMENT,APARTMENT,residential_sale,569000,6,285,None,0,0,1,None,1,None,,,0,AS_NEW
10114303,Braine-l'Alleud,APARTMENT,PENTHOUSE,residential_sale,582900,3,156,0,0,0,1,None,0,None,None,4,0,
9986739,Bruxelles,APARTMENT,TRIPLEX,residential_sale,605000,2,190,0,1,0,1,None,0,None,,2,0,AS_NEW
10085826,Knokke-Heist,APARTMENT,APARTMENT,residential_sale,625000,2,55,0,0,0,0,None,0,None,None,2,0,JUST_RENOVATED
10063866,Montenaken,HOUSE,MANSION,residential_sale,249000,4,269,0,0,0,0,None,1,None,1756,4,0,TO_RENOVATE
10066027,Ans,HOUSE,HOUSE,residential_sale,249000,3,130,0,0,0,1,None,1,None,190,3,0,JUST_RENOVATED
10032766,Geraardsbergen,HOUSE,APARTMENT_BLOCK,residential_sale,249000,5,303,0,0,0,1,None,0,None,110,2,0,TO_RENOVATE
10091637,Tenneville,HOUSE,HOUSE,residential_sale,250000,3,None,0,0,0,1,None,0,None,1100,4,0,GOOD
10120000,Bever,HOUSE,MIXED_USE_BUILDING,residential_sale,259000,3,228,0,0,0,0,None,0,None,180,3,0,TO_BE_DONE_UP
9754527,Westkapelle,HOUSE,HOUSE,residential_sale,259000,1,54,None,0,0,1,None,0,None,0,,0,AS_NEW
10119994,Geraardsbergen,HOUSE,MIXED_USE_BUILDING,residential_sale,259000,3,228,0,0,0,0,None,0,None,180,3,0,TO_BE_DONE_UP
9892886,QUARTES,HOUSE,HOUSE,residential_sale,265000,4,204,None,0,0,0,None,0,None,1000,4,0,TO_BE_DONE_UP
9920135,Ichtegem,HOUSE,HOUSE,residential_sale,269000,3,185,0,0,0,0,None,1,None,313,4,0,
9972098,HAM-SUR-SAMBRE,HOUSE,HOUSE,residential_sale,275000,4,250,0,0,0,1,None,1,None,1000,4,0,
9925368,Wevelgem,HOUSE,HOUSE,residential_sale,275000,2,170,None,0,0,1,None,0,None,640,3,0,GOOD
9977017,Haaltert,HOUSE,HOUSE,residential_sale,279000,5,None,None,0,0,1,None,0,None,378,3,0,TO_RENOVATE
9892446,Sint-Pieters-Leeuw,HOUSE,HOUSE,residential_sale,285000,3,120,0,0,0,0,None,0,None,145,3,0,
10113573,Seraing Ougrée,HOUSE,HOUSE,residential_sale,285000,3,105,0,0,0,0,None,1,None,317,3,0,GOOD
10019084,Gent,HOUSE,HOUSE,residential_sale,289000,4,160,0,0,0,0,None,1,None,106,2,0,TO_RENOVATE
9949392,Courrière,HOUSE,HOUSE,residential_sale,290000,3,130,None,0,0,1,None,0,None,1181,4,0,GOOD
10108388,Trooz,HOUSE,HOUSE,residential_sale,294000,5,None,0,0,0,1,None,0,None,130,3,0,JUST_RENOVATED
9832631,Liège,HOUSE,HOUSE,residential_sale,295000,6,None,None,0,0,0,None,0,None,0,2,0,
9233681,Mettet,HOUSE,HOUSE,residential_sale,295000,3,140,0,0,0,0,None,0,None,300,3,0,AS_NEW
10117789,Kluisbergen,HOUSE,HOUSE,residential_sale,295000,3,155,None,0,0,0,None,0,None,562,4,0,
10115874,Geraardsbergen,HOUSE,TOWN_HOUSE,residential_sale,298000,2,120,1,0,0,1,None,0,None,100,2,0,AS_NEW
10059343,Flémalle,HOUSE,APARTMENT_BLOCK,residential_sale,299000,4,None,0,0,0,1,None,1,None,381,2,0,GOOD
9994653,Chiny,HOUSE,MANSION,residential_sale,299000,5,707,0,0,0,0,None,1,1,7037,3,0,TO_RESTORE
9994065,Binche,HOUSE,HOUSE,residential_sale,299000,5,330,0,0,1,1,None,1,None,0,2,0,GOOD
10108624,Lochristi Zaffelare,HOUSE,HOUSE,residential_sale,314000,2,None,0,0,0,1,None,1,None,602,3,0,GOOD
10113394,Herentals,HOUSE,HOUSE,residential_sale,315000,3,120,1,0,0,1,None,1,None,80,2,0,AS_NEW
10017308,Huldenberg,HOUSE,HOUSE,residential_sale,315000,2,112,None,0,0,0,None,0,None,1825,4,0,TO_RENOVATE
9942053,GRÂCE-HOLLOGNE,HOUSE,TOWN_HOUSE,residential_sale,315000,3,None,None,0,0,1,None,1,None,0,2,0,
10060533,Gent,HOUSE,HOUSE,residential_sale,316000,3,140,0,0,0,0,None,1,None,80,,0,GOOD
9744527,Gent,APARTMENT,APARTMENT,residential_sale,637000,3,None,None,0,0,0,None,0,None,,,0,
10103352,Knokke,APARTMENT,APARTMENT,residential_sale,660000,2,None,None,0,0,1,None,0,None,None,,0,
10114309,Braine-L'Alleud,APARTMENT,PENTHOUSE,residential_sale,693450,3,230,None,0,0,0,None,0,None,None,3,0,
9688314,Braine-l'Alleud,APARTMENT,LOFT,residential_sale,730000,4,520,0,0,0,1,None,1,None,None,,0,AS_NEW
10105869,Herent,APARTMENT,PENTHOUSE,residential_sale,790000,2,None,1,0,0,1,None,0,None,,,0,
9807355,Knokke-Heist,APARTMENT,DUPLEX,residential_sale,899000,3,113,0,0,0,0,None,1,None,None,,0,
9707690,Gent,APARTMENT,DUPLEX,residential_sale,975000,2,160,None,0,0,1,None,0,None,,2,0,
10074204,Knokke,APARTMENT,APARTMENT,residential_sale,1195000,3,100,1,1,0,1,None,0,None,,2,0,AS_NEW
9998575,Duinbergen,APARTMENT,APARTMENT,residential_sale,1495000,3,124,None,0,0,0,None,0,None,,,0,AS_NEW
10052414,Knokke-Heist,APARTMENT,APARTMENT,residential_sale,2490000,4,130,None,0,0,0,None,0,None,None,2,0,
9782358,Knokke-Heist,APARTMENT,APARTMENT,residential_sale,4900000,2,142,0,0,0,1,None,0,None,None,2,1,AS_NEW
10140217,Roeselare,APARTMENT,APARTMENT,residential_sale,249000,3,120,None,0,0,1,None,1,None,None,,0,AS_NEW
10139152,Forest,APARTMENT,APARTMENT,residential_sale,295000,2,86,0,0,0,0,None,0,None,None,2,0,TO_RENOVATE
10127711,Eeklo,APARTMENT,SERVICE_FLAT,residential_sale,245000,1,75,1,0,0,0,None,1,None,,3,0,AS_NEW
10125876,Zedelgem,APARTMENT,APARTMENT,residential_sale,246477,3,102,None,0,0,0,None,0,None,,,0,AS_NEW
10052926,Antwerpen,APARTMENT,GROUND_FLOOR,residential_sale,270000,1,60,0,0,0,1,None,1,None,None,3,0,
10145012,Aalst,APARTMENT,PENTHOUSE,residential_sale,468600,1,123,0,0,0,1,None,0,None,,,0,
10144530,Jambes,APARTMENT,APARTMENT,residential_sale,210000,2,75,None,0,0,1,None,0,None,None,,0,
10130425,Hemiksem,APARTMENT,APARTMENT,residential_sale,210000,2,104,None,0,0,1,None,0,None,,,0,
10062431,Knokke,APARTMENT,APARTMENT,residential_sale,650000,2,78,0,0,0,0,None,0,None,None,2,0,
9878165,Nieuwpoort,APARTMENT,FLAT_STUDIO,residential_sale,155000,1,39,None,1,0,1,None,1,None,,,0,AS_NEW
8562860,Oudsbergen,APARTMENT,APARTMENT,residential_sale,160371,1,59,None,0,0,1,None,0,None,None,,0,
8561815,Oudsbergen,APARTMENT,APARTMENT,residential_sale,160371,1,59,None,0,0,1,None,0,None,None,,0,
8562841,Oudsbergen,APARTMENT,APARTMENT,residential_sale,160372,1,59,None,0,0,1,None,0,None,None,,0,
8562842,Oudsbergen,APARTMENT,APARTMENT,residential_sale,163508,1,61,None,0,0,1,None,0,None,None,,0,
8562844,Oudsbergen,APARTMENT,APARTMENT,residential_sale,164746,1,62,None,0,0,1,None,0,None,None,,0,
10099541,Houyet,APARTMENT,GROUND_FLOOR,residential_sale,179000,2,78,None,0,0,1,None,1,None,None,3,0,AS_NEW
9106781,Pittem,APARTMENT,APARTMENT,residential_sale,235938,2,90,None,0,0,1,None,0,None,None,2,0,
9913222,Proven,APARTMENT,PENTHOUSE,residential_sale,238500,2,119,None,0,0,0,None,0,None,,2,0,
8562843,Oudsbergen,APARTMENT,APARTMENT,residential_sale,239800,2,103,None,0,0,1,None,0,None,None,,0,
10008230,Couthuin,HOUSE,HOUSE,residential_sale,320000,3,224,None,0,0,1,None,0,None,1370,4,0,GOOD
10087722,Anderlecht,HOUSE,HOUSE,residential_sale,325000,3,164,0,0,0,1,None,1,None,0,2,0,TO_RENOVATE
10092277,Turnhout,HOUSE,HOUSE,residential_sale,325000,3,140,0,0,1,1,None,1,None,193,,0,JUST_RENOVATED
10105407,Hechtel-Eksel,HOUSE,HOUSE,residential_sale,325000,5,334,0,0,1,0,None,1,None,3097,4,0,TO_BE_DONE_UP
9601250,La Louvière,HOUSE,MIXED_USE_BUILDING,residential_sale,325000,3,139,0,0,0,0,None,0,None,0,2,0,GOOD
9722567,MARCQ,HOUSE,HOUSE,residential_sale,325000,3,125,0,0,0,0,None,1,None,437,3,0,
9722565,MARCQ,HOUSE,HOUSE,residential_sale,325000,3,124,0,0,0,0,None,1,None,368,3,0,
9877590,Chièvres,HOUSE,HOUSE,residential_sale,325000,5,391,None,0,0,0,None,0,None,810,2,0,TO_RENOVATE
10103302,Kluisbergen,HOUSE,MIXED_USE_BUILDING,residential_sale,325000,4,232,0,0,0,1,None,1,None,673,4,0,
10101120,Kluisbergen,HOUSE,HOUSE,residential_sale,325000,4,232,0,0,0,1,None,1,None,673,4,0,
9722569,MARCQ,HOUSE,HOUSE,residential_sale,330000,3,127,0,0,0,0,None,1,None,460,3,0,
10112311,Aalst,HOUSE,MIXED_USE_BUILDING,residential_sale,335000,2,190,0,0,0,0,None,0,None,70,2,0,AS_NEW
10119539,Aartrijke,HOUSE,HOUSE,residential_sale,337169,3,197,0,0,0,0,None,0,None,515,3,0,AS_NEW
10116770,Eeklo,HOUSE,TOWN_HOUSE,residential_sale,339000,3,200,0,0,0,0,None,1,None,0,2,0,AS_NEW
10112872,Tielt-Winge,HOUSE,HOUSE,residential_sale,340000,3,175,0,0,0,0,None,0,None,960,4,0,
9999443,Hoboken,HOUSE,TOWN_HOUSE,residential_sale,345000,3,137,None,0,0,1,None,1,None,189,2,0,TO_BE_DONE_UP
10102686,Begijnendijk,HOUSE,HOUSE,residential_sale,345000,2,115,0,0,0,0,None,0,None,2150,4,0,GOOD
9903692,Marche-en-Famenne,HOUSE,HOUSE,residential_sale,349000,6,250,0,0,0,1,None,1,None,340,2,0,AS_NEW
10120925,Destelbergen Heusden,HOUSE,HOUSE,residential_sale,349000,3,130,0,0,0,1,None,0,None,310,3,0,TO_RENOVATE
9979804,Forest,HOUSE,HOUSE,residential_sale,350000,4,287,0,0,0,0,None,0,None,76,2,0,TO_BE_DONE_UP
10112326,Gent,HOUSE,HOUSE,residential_sale,359000,3,120,0,0,0,1,None,0,None,139,2,0,GOOD
9956494,Dampremy,HOUSE,APARTMENT_BLOCK,residential_sale,365000,7,None,0,0,0,0,None,0,None,1013,2,0,TO_BE_DONE_UP
10073977,Molenbeek-Saint-Jean,HOUSE,HOUSE,residential_sale,369000,4,185,0,0,0,0,None,0,None,0,2,0,GOOD
9988762,Sint-Pieters-Leeuw,HOUSE,HOUSE,residential_sale,369000,4,183,0,0,0,1,None,1,None,275,2,0,TO_BE_DONE_UP
10016400,Oostende,HOUSE,HOUSE,residential_sale,369000,2,186,0,0,0,0,None,0,None,139,,0,AS_NEW
10116296,St-Niklaas,HOUSE,HOUSE,residential_sale,369000,4,160,0,0,0,1,None,1,None,120,2,0,AS_NEW
10116905,Wemmel,HOUSE,HOUSE,residential_sale,375000,4,230,0,0,0,0,None,0,None,110,2,0,
10025020,Laeken,HOUSE,HOUSE,residential_sale,379000,5,None,0,0,0,1,None,1,None,0,2,0,GOOD
10100158,Lierde,HOUSE,HOUSE,residential_sale,379000,2,194,0,0,0,0,None,1,None,908,4,0,
9954350,Erquelinnes,HOUSE,EXCEPTIONAL_PROPERTY,residential_sale,380000,4,500,0,0,0,1,None,1,None,15000,4,0,TO_RENOVATE
8542176,Oudsbergen,APARTMENT,APARTMENT,residential_sale,239800,2,103,None,0,0,1,None,0,None,None,,0,
9106784,Pittem,APARTMENT,APARTMENT,residential_sale,241047,2,90,None,0,0,1,None,0,None,None,2,0,
9106797,Pittem,APARTMENT,APARTMENT,residential_sale,253935,2,104,None,0,0,1,None,0,None,None,2,0,
9530230,Blankenberge,APARTMENT,APARTMENT,residential_sale,256500,1,67,None,0,0,0,None,0,None,,2,0,AS_NEW
10087561,Torhout,APARTMENT,DUPLEX,residential_sale,257500,1,92,None,0,0,1,None,0,None,None,2,0,AS_NEW
9532832,Ingelmunster,APARTMENT,APARTMENT,residential_sale,260169,2,111,None,0,0,1,None,0,None,None,2,0,GOOD
10087558,Torhout,APARTMENT,APARTMENT,residential_sale,262500,2,108,None,0,0,1,None,0,None,None,2,0,AS_NEW
9969433,Scherpenheuvel-Zichem,APARTMENT,APARTMENT,residential_sale,274900,2,88,None,0,0,1,None,0,None,None,,0,AS_NEW
9990768,Ninove,APARTMENT,APARTMENT,residential_sale,279500,2,None,0,0,0,0,None,0,None,,,0,
9969441,Scherpenheuvel-Zichem,APARTMENT,APARTMENT,residential_sale,283700,2,88,None,0,0,1,None,0,None,None,,0,AS_NEW
9106792,Pittem,APARTMENT,APARTMENT,residential_sale,285921,2,109,None,0,0,1,None,0,None,None,2,0,
9106802,Pittem,APARTMENT,APARTMENT,residential_sale,288180,3,110,None,0,0,1,None,0,None,None,2,0,
9106794,Pittem,APARTMENT,APARTMENT,residential_sale,293770,2,109,None,0,0,1,None,0,None,None,2,0,
9969440,Scherpenheuvel-Zichem,APARTMENT,APARTMENT,residential_sale,293850,2,89,None,0,0,1,None,0,None,None,,0,AS_NEW
9912486,Scherpenheuvel,APARTMENT,GROUND_FLOOR,residential_sale,298000,2,95,0,0,0,1,None,1,None,,4,0,GOOD
9106787,Pittem,APARTMENT,PENTHOUSE,residential_sale,299838,2,96,None,0,0,1,None,0,None,None,2,0,
9912221,Niel,APARTMENT,APARTMENT,residential_sale,300700,2,98,0,0,0,1,None,0,None,,,0,
9727737,Blankenberge,APARTMENT,APARTMENT,residential_sale,305000,2,83,None,0,0,0,None,0,None,,2,0,AS_NEW
10043699,Aalst,APARTMENT,APARTMENT,residential_sale,322879,3,103,0,0,0,1,None,0,None,,2,0,AS_NEW
10117660,Aalst,APARTMENT,APARTMENT,residential_sale,339000,3,112,0,0,0,1,None,0,None,None,2,0,
9972845,Moen,APARTMENT,PENTHOUSE,residential_sale,355000,2,130,0,0,0,1,None,1,None,,2,0,
8912452,Antwerp,APARTMENT,SERVICE_FLAT,residential_sale,360000,2,94,None,0,0,1,None,0,None,,,0,AS_NEW
9006124,Pelt,APARTMENT,APARTMENT,residential_sale,387400,4,153,0,0,0,1,None,0,None,,None,0,None
9636114,Gent,APARTMENT,APARTMENT,residential_sale,430000,2,99,None,0,0,0,None,0,None,None,2,0,AS_NEW
9148648,Gent,APARTMENT,APARTMENT,residential_sale,430000,2,99,0,0,0,1,None,0,None,,2,0,AS_NEW
9106796,Pittem,APARTMENT,PENTHOUSE,residential_sale,430063,3,145,None,0,0,1,None,0,None,None,2,0,
9748667,Blankenberge,APARTMENT,DUPLEX,residential_sale,449000,2,95,None,0,0,1,None,0,None,,2,0,
9993679,Leuven,APARTMENT,APARTMENT,residential_sale,455000,2,139,0,0,0,1,None,1,None,,2,0,
9636115,Gent,APARTMENT,APARTMENT,residential_sale,457000,2,112,None,0,0,1,None,0,None,None,,0,AS_NEW
9799346,Lede,APARTMENT,PENTHOUSE,residential_sale,478741,2,118,1,0,0,1,None,0,None,,4,0,AS_NEW
9980434,Dottignies,HOUSE,HOUSE,residential_sale,380000,6,350,None,0,0,0,None,0,None,771,2,0,
9988820,Gilly,HOUSE,APARTMENT_BLOCK,residential_sale,385000,9,410,0,0,0,0,None,0,None,284,2,0,TO_BE_DONE_UP
9753036,Lievegem,HOUSE,HOUSE,residential_sale,385000,3,166,0,0,0,0,None,1,None,209,3,0,GOOD
10106770,Kapellen,HOUSE,HOUSE,residential_sale,389000,3,144,0,0,0,1,None,0,None,455,3,0,GOOD
10028243,Gent,HOUSE,HOUSE,residential_sale,390000,5,143,0,0,0,1,None,1,None,143,,0,AS_NEW
10052177,Stabroek,HOUSE,HOUSE,residential_sale,395000,2,120,None,0,0,0,None,0,None,723,4,0,GOOD
9951160,Gent,HOUSE,HOUSE,residential_sale,395000,3,164,0,0,0,1,None,0,None,67,2,0,
10095945,Herzele,HOUSE,HOUSE,residential_sale,395000,3,167,None,0,0,0,None,1,None,944,,0,AS_NEW
10030761,Gooik,HOUSE,VILLA,residential_sale,399000,3,195,0,0,0,1,None,1,None,897,4,0,TO_RENOVATE
10036280,Hulshout,HOUSE,HOUSE,residential_sale,399000,3,None,1,0,0,1,None,0,None,632,4,0,JUST_RENOVATED
10114751,Brunehaut Jollain-Merlin,HOUSE,HOUSE,residential_sale,410000,4,180,0,0,0,1,None,1,None,1183,4,1,AS_NEW
10103964,BRUXELLES,HOUSE,HOUSE,residential_sale,425000,4,220,0,0,0,1,None,0,None,0,2,0,TO_RENOVATE
10103965,SAINT-JOSSE-TEN-NOODE,HOUSE,HOUSE,residential_sale,425000,4,220,0,0,0,1,None,0,None,0,2,0,TO_RENOVATE
10067113,Londerzeel,HOUSE,HOUSE,residential_sale,425000,3,200,None,0,0,1,None,0,None,207,2,0,
10064874,Borgerhout,HOUSE,HOUSE,residential_sale,425000,5,130,1,0,0,1,None,1,None,110,2,0,AS_NEW
10086524,Beaufays,HOUSE,VILLA,residential_sale,425000,3,180,0,0,0,1,None,0,None,3964,4,0,TO_RESTORE
10021574,Gent,HOUSE,HOUSE,residential_sale,439000,4,298,0,0,0,0,None,1,None,1397,,0,TO_BE_DONE_UP
9986793,Huy,HOUSE,HOUSE,residential_sale,450000,5,449,0,0,0,1,None,0,None,310,3,0,AS_NEW
10085025,Grammont,HOUSE,HOUSE,residential_sale,450000,5,325,None,0,0,1,None,1,None,260,2,0,AS_NEW
9753039,Lievegem,HOUSE,HOUSE,residential_sale,455000,3,166,0,0,0,0,None,0,None,425,3,0,GOOD
10036163,Vosselaar,HOUSE,VILLA,residential_sale,460000,4,None,0,0,0,0,None,0,None,1640,4,0,GOOD
10105870,Leuven,HOUSE,HOUSE,residential_sale,465000,4,226,None,0,0,1,None,0,None,539,3,0,TO_RENOVATE
9753038,Lievegem,HOUSE,HOUSE,residential_sale,465000,3,166,0,0,0,0,None,0,None,544,3,0,GOOD
10120161,Leuven,HOUSE,HOUSE,residential_sale,469000,3,160,1,0,0,1,None,0,None,496,3,0,GOOD
9688949,Namur,HOUSE,APARTMENT_BLOCK,residential_sale,475000,6,500,None,0,0,1,None,0,None,2305,2,0,
9982163,Lauwe,HOUSE,MIXED_USE_BUILDING,residential_sale,475000,5,None,None,0,0,0,None,1,None,651,3,0,GOOD
10080279,Haaltert,HOUSE,HOUSE,residential_sale,479000,5,260,1,0,0,1,None,0,None,587,3,0,
9955810,Ranst,HOUSE,HOUSE,residential_sale,479900,3,160,1,1,0,1,None,1,None,425,2,0,AS_NEW
10073019,Antwerpen,HOUSE,HOUSE,residential_sale,487000,3,180,0,0,0,1,None,1,None,332,2,0,AS_NEW
10062557,Bonheiden,HOUSE,HOUSE,residential_sale,487000,4,None,None,0,1,1,None,1,None,635,4,0,JUST_RENOVATED
9106786,Pittem,APARTMENT,PENTHOUSE,residential_sale,490800,3,173,None,0,0,1,None,0,None,None,2,0,
10069420,Antwerp,APARTMENT,APARTMENT,residential_sale,520000,2,93,1,0,0,1,None,0,None,,2,0,AS_NEW
9717884,Antwerp,APARTMENT,PENTHOUSE,residential_sale,575000,2,130,None,0,0,1,None,0,None,,,0,
9148647,Gent,APARTMENT,APARTMENT,residential_sale,583000,2,128,0,0,0,1,None,0,None,,2,0,AS_NEW
9090761,Gent,APARTMENT,APARTMENT,residential_sale,637000,3,154,0,0,0,1,None,0,None,,2,0,AS_NEW
9941344,Knokke-Heist,APARTMENT,APARTMENT,residential_sale,645000,2,84,0,0,0,1,None,0,None,,2,0,
10067035,Antwerp,APARTMENT,APARTMENT,residential_sale,730000,2,125,1,0,0,1,None,0,None,,,0,
9248909,Sint-Truiden,APARTMENT,APARTMENT,residential_sale,758000,2,None,0,0,0,1,None,0,None,,,0,
10086894,Laeken,APARTMENT,GROUND_FLOOR,residential_sale,199000,1,73,0,0,0,1,None,0,None,,2,0,GOOD
10009429,Etterbeek,APARTMENT,APARTMENT,residential_sale,275000,2,None,0,0,0,1,None,0,None,,2,0,TO_BE_DONE_UP
10148872,Sint-Pieters-Leeuw,APARTMENT,GROUND_FLOOR,residential_sale,269000,2,80,0,0,0,0,None,0,None,None,2,0,JUST_RENOVATED
10149174,Bruxelles,APARTMENT,APARTMENT,residential_sale,515000,2,None,None,0,0,1,None,0,None,None,3,0,GOOD
10136699,Roeselare,APARTMENT,APARTMENT,residential_sale,395000,2,None,1,0,0,1,None,0,None,None,None,0,None
10136025,Antwerp,APARTMENT,APARTMENT,residential_sale,695000,3,268,None,0,0,1,None,0,None,,2,0,
10135844,Knokke,APARTMENT,APARTMENT,residential_sale,749000,3,110,None,0,0,0,None,1,None,,,0,JUST_RENOVATED
10140615,Aalst,APARTMENT,APARTMENT,residential_sale,155000,2,None,None,0,0,1,None,0,None,,,0,
10056729,Antwerpen,APARTMENT,APARTMENT,residential_sale,250000,0,65,0,0,0,0,None,0,None,None,2,0,
10146066,Woluwe-Saint-Pierre,APARTMENT,APARTMENT,residential_sale,400000,1,74,0,0,0,1,None,0,None,None,1,0,
10105385,Grimbergen,APARTMENT,APARTMENT,residential_sale,219000,2,60,1,0,0,0,None,0,None,None,2,0,AS_NEW
10136945,Vinkt,APARTMENT,APARTMENT,residential_sale,283665,2,92,1,0,0,0,None,0,None,,2,0,
10136936,Deinze,APARTMENT,APARTMENT,residential_sale,350000,2,120,1,0,0,0,None,0,None,,2,0,
10125977,Blankenberge,APARTMENT_GROUP,APARTMENT_GROUP,group_sale,None,None,None,None,0,0,0,None,0,None,None,None,0,None
10134544,Gent,APARTMENT,APARTMENT,residential_sale,325000,2,120,None,0,0,0,None,0,None,,2,0,GOOD
10088327,Charleroi,APARTMENT,APARTMENT,residential_sale,48000,1,55,0,0,0,1,None,0,None,None,2,0,
10082263,Charleroi,APARTMENT,FLAT_STUDIO,residential_sale,74900,1,58,None,0,0,0,None,0,None,None,None,0,None
9543984,Mouscron,APARTMENT,APARTMENT,residential_sale,85000,1,45,0,0,0,0,None,0,None,None,,0,JUST_RENOVATED
10037824,Saint-Josse-ten-Noode,APARTMENT,DUPLEX,residential_sale,95000,2,73,0,0,0,1,None,0,None,None,,0,AS_NEW
10019289,Antwerpen,APARTMENT,KOT,residential_sale,107500,1,18,1,0,0,0,None,0,None,None,None,0,None
9583460,Maldegem,APARTMENT,SERVICE_FLAT,residential_sale,122220,1,55,0,0,0,0,None,0,None,,2,0,AS_NEW
10114101,Vorselaar,HOUSE,HOUSE,residential_sale,489000,3,130,1,0,0,1,None,1,None,1270,4,0,JUST_RENOVATED
10087687,Antwerpen Wilrijk,HOUSE,APARTMENT_BLOCK,residential_sale,489000,4,None,0,0,0,0,None,0,None,258,2,0,GOOD
9688281,Lasne,HOUSE,HOUSE,residential_sale,495000,3,125,0,0,0,1,None,0,None,3027,4,0,TO_RENOVATE
10059504,Mechelen,HOUSE,HOUSE,residential_sale,495000,5,202,None,0,0,1,None,0,None,264,2,0,AS_NEW
9898602,Lubbeek,HOUSE,HOUSE,residential_sale,495000,3,195,0,1,0,1,None,0,None,1000,4,0,GOOD
10114763,Liege,HOUSE,MIXED_USE_BUILDING,residential_sale,495000,0,421,None,0,0,0,None,0,None,0,2,0,GOOD
10114761,Liege,HOUSE,APARTMENT_BLOCK,residential_sale,495000,0,421,None,0,0,0,None,0,None,0,2,0,GOOD
9945628,Ardooie,HOUSE,VILLA,residential_sale,495000,5,290,0,0,0,0,None,1,None,4800,,0,AS_NEW
10121779,Brasschaat,HOUSE,HOUSE,residential_sale,499000,3,125,0,0,0,0,None,0,None,438,3,0,GOOD
10016868,Perwez Orbais,HOUSE,HOUSE,residential_sale,500000,3,195,0,0,0,1,None,1,None,1600,4,0,GOOD
10088490,Sint-Kruis,HOUSE,HOUSE,residential_sale,519000,8,289,None,0,0,0,None,0,None,480,,0,GOOD
9720905,Antwerp,HOUSE,HOUSE,residential_sale,520000,6,320,None,0,0,0,None,1,None,155,2,0,TO_RENOVATE
10114748,Kessel-Lo,HOUSE,HOUSE,residential_sale,525000,3,165,None,0,0,1,None,0,None,383,2,0,GOOD
9360849,Heist-aan-Zee,HOUSE,HOUSE,residential_sale,535000,5,210,0,0,0,1,None,1,None,72,2,0,GOOD
9692191,Tournai,HOUSE,MANSION,residential_sale,540000,6,554,None,0,1,0,None,0,None,731,3,0,
